,R,n_sites,from_sec,to_sec,type,transport_per_sec_per_particle,transport_per_sec_per_particle_sem,total_sim_time_sec
15040,29,16,7e-05,8e-05,inert,0.0,0.0,0.4920163772318839
8558,35,16,7e-05,8e-05,inert,0.0,0.0,0.28000932037586884
11164,42,16,7e-05,8e-05,inert,0.0,0.0,0.16038533857814946
13558,49,16,7e-05,8e-05,inert,0.0,0.0,0.1020033952797808
1488,49,24,7e-05,8e-05,inert,0.0,0.0,0.0999633273741852
4515,17,1,7e-05,8e-05,kap,187.9544315108741,8.772961571649454,2.4420812869923987
12775,20,1,7e-05,8e-05,kap,63.3312252232501,6.497646609008386,1.5000499305850117
6669,24,1,7e-05,8e-05,kap,10.473048953197704,3.4910163177325684,0.8593486042335415
13627,29,1,7e-05,8e-05,kap,6.09735801250803,3.520311289867033,0.4920163772318839
5,35,1,7e-05,8e-05,kap,0.0,0.0,0.28000932037586884
10563,42,1,7e-05,8e-05,kap,0.0,0.0,0.16038533857814946
6989,17,2,7e-05,8e-05,kap,344.3783810471571,11.875116587833002,2.4420812869923987
721,20,2,7e-05,8e-05,kap,116.49443874133186,8.856908168125079,1.4850494312791618
10357,24,2,7e-05,8e-05,kap,14.400442310646842,4.157049622250815,0.8333077374385859
2615,29,2,7e-05,8e-05,kap,0.0,0.0,0.4920163772318839
5687,35,2,7e-05,8e-05,kap,0.0,0.0,0.28000932037586884
11485,42,2,7e-05,8e-05,kap,0.0,0.0,0.15876528465311768
991,17,4,7e-05,8e-05,kap,2025.5118749779929,28.944745921398802,2.417660474122475
3959,20,4,7e-05,8e-05,kap,1000.633358527352,25.827634444482516,1.5000499305850117
8051,24,4,7e-05,8e-05,kap,322.56990775848936,19.277239113165145,0.8680288931651934
5103,29,4,7e-05,8e-05,kap,95.52527552929241,13.933793502914277,0.4920163772318839
7483,35,4,7e-05,8e-05,kap,49.99833570256585,13.362617293422055,0.28000932037586884
15577,42,4,7e-05,8e-05,kap,0.0,0.0,0.16200539250318124
6535,49,4,7e-05,8e-05,kap,9.902621450300225,9.902621450300225,0.100983361326983
141,17,6,7e-05,8e-05,kap,4747.1512740703365,44.31174781101572,2.417660474122475
7217,20,6,7e-05,8e-05,kap,4293.857070136354,53.502113011420796,1.5000499305850117
15445,24,6,7e-05,8e-05,kap,3384.846233842763,63.40397914005728,0.8419880263702377
9331,29,6,7e-05,8e-05,kap,2642.188472086813,73.28112319652968,0.4920163772318839
10491,35,6,7e-05,8e-05,kap,2051.60344068279,88.28695509762541,0.2632087611533168
3755,42,6,7e-05,8e-05,kap,2007.6648081090173,111.88278557134315,0.16038533857814946
11991,49,6,7e-05,8e-05,kap,1852.8794995656729,134.7771517522476,0.1020033952797808
131,17,8,7e-05,8e-05,kap,3578.743828014326,39.070559603333,2.3443980355127034
7251,20,8,7e-05,8e-05,kap,3055.8982781408245,45.13532659065445,1.5000499305850117
2485,24,8,7e-05,8e-05,kap,2098.100806957272,49.4115511236516,0.8593486042335415
13635,29,8,7e-05,8e-05,kap,1264.6372174090725,50.953685547469405,0.487096213459565
2633,35,8,7e-05,8e-05,kap,810.6873003201738,53.8072059640547,0.28000932037586884
6197,42,8,7e-05,8e-05,kap,814.5331513209152,71.9952393500334,0.15714523072808587
1653,49,8,7e-05,8e-05,kap,607.8229046194281,77.19358608029202,0.1020033952797808
11491,24,12,7e-05,8e-05,kap,656.6601693654959,27.504467835822467,0.8680288931651934
7907,29,12,7e-05,8e-05,kap,402.3845691756141,28.74175494111529,0.487096213459565
13555,35,12,7e-05,8e-05,kap,321.4178723736373,33.8804185795335,0.28000932037586884
11391,42,12,7e-05,8e-05,kap,367.86404869078245,47.891819888049746,0.16038533857814946
7317,49,12,7e-05,8e-05,kap,637.2336903268196,79.0391116509889,0.1020033952797808
15851,24,16,7e-05,8e-05,kap,0.0,0.0,0.8506683153018897
15041,29,16,7e-05,8e-05,kap,0.0,0.0,0.4920163772318839
8559,35,16,7e-05,8e-05,kap,0.0,0.0,0.28000932037586884
11165,42,16,7e-05,8e-05,kap,0.0,0.0,0.16038533857814946
13559,49,16,7e-05,8e-05,kap,29.41078570739167,16.980325045240978,0.1020033952797808
1489,49,24,7e-05,8e-05,kap,0.0,0.0,0.0999633273741852
15438,17,1,7e-05,8.5e-05,inert,35.84763981475203,3.1440459972758195,3.6264591106079616
2810,20,1,7e-05,8.5e-05,inert,5.333202280821422,1.5395628862374868,2.250055289137047
10252,24,1,7e-05,8.5e-05,inert,0.0,0.0,1.2759913541010248
8202,29,1,7e-05,8.5e-05,inert,0.0,0.0,0.7380181348369513
2538,35,1,7e-05,8.5e-05,inert,0.0,0.0,0.4200103206389154
8788,42,1,7e-05,8.5e-05,inert,0.0,0.0,0.24057591151453306
730,17,2,7e-05,8.5e-05,inert,38.21909906403564,3.230103418586036,3.6630900107151123
4302,20,2,7e-05,8.5e-05,inert,11.223068772772347,2.24461375455447,2.2275547362456765
2138,24,2,7e-05,8.5e-05,inert,0.0,0.0,1.2499507142214124
11812,29,2,7e-05,8.5e-05,inert,0.0,0.0,0.7306379534885818
14018,35,2,7e-05,8.5e-05,inert,0.0,0.0,0.4158102174325262
13592,42,2,7e-05,8.5e-05,inert,0.0,0.0,0.23814585180226505
11710,17,4,7e-05,8.5e-05,inert,47.07746167508761,3.621343205775968,3.5898282105008104
15896,20,4,7e-05,8.5e-05,inert,8.080609516396091,1.9046179283880749,2.2275547362456765
2046,24,4,7e-05,8.5e-05,inert,0.0,0.0,1.3020319939806375
6496,29,4,7e-05,8.5e-05,inert,0.0,0.0,0.7306379534885818
6892,35,4,7e-05,8.5e-05,inert,0.0,0.0,0.4200103206389154
452,42,4,7e-05,8.5e-05,inert,0.0,0.0,0.24300597122680104
3890,49,4,7e-05,8.5e-05,inert,0.0,0.0,0.151473722064706
5076,17,6,7e-05,8.5e-05,inert,71.14377747850784,4.429218120017966,3.6264591106079616
6946,20,6,7e-05,8.5e-05,inert,10.221971038241053,2.131428301547221,2.250055289137047
308,24,6,7e-05,8.5e-05,inert,0.7917837962642853,0.7917837962642853,1.2629710341612186
15670,29,6,7e-05,8.5e-05,inert,0.0,0.0,0.7380181348369513
3380,35,6,7e-05,8.5e-05,inert,0.0,0.0,0.3948097014005805
11074,42,6,7e-05,8.5e-05,inert,0.0,0.0,0.24057591151453306
9904,49,6,7e-05,8.5e-05,inert,0.0,0.0,0.15300375966131918
6500,17,8,7e-05,8.5e-05,inert,39.242824931822284,3.3405711008635937,3.5165664102865075
8412,20,8,7e-05,8.5e-05,inert,10.884086287390657,2.221704810044204,2.205054183354306
14388,24,8,7e-05,8.5e-05,inert,0.7837043697717926,0.7837043697717926,1.2759913541010248
7516,29,8,7e-05,8.5e-05,inert,0.0,0.0,0.7232577721402124
3474,35,8,7e-05,8.5e-05,inert,0.0,0.0,0.4158102174325262
726,42,8,7e-05,8.5e-05,inert,0.0,0.0,0.23571579208999704
1808,49,8,7e-05,8.5e-05,inert,0.0,0.0,0.15300375966131918
12404,24,12,7e-05,8.5e-05,inert,0.7757881640165221,0.7757881640165221,1.2890116740408313
14200,29,12,7e-05,8.5e-05,inert,0.0,0.0,0.7306379534885818
7588,35,12,7e-05,8.5e-05,inert,0.0,0.0,0.4200103206389154
2798,42,12,7e-05,8.5e-05,inert,0.0,0.0,0.24057591151453306
5338,49,12,7e-05,8.5e-05,inert,0.0,0.0,0.15300375966131918
4154,24,16,7e-05,8.5e-05,inert,0.0,0.0,1.2629710341612186
5018,29,16,7e-05,8.5e-05,inert,0.0,0.0,0.7306379534885818
1122,35,16,7e-05,8.5e-05,inert,0.0,0.0,0.4158102174325262
2828,42,16,7e-05,8.5e-05,inert,0.0,0.0,0.24057591151453306
4394,49,16,7e-05,8.5e-05,inert,0.0,0.0,0.151473722064706
1136,49,24,7e-05,8.5e-05,inert,0.0,0.0,0.1468836092748664
15439,17,1,7e-05,8.5e-05,kap,191.9227485466723,7.274813009575902,3.6264591106079616
2811,20,1,7e-05,8.5e-05,kap,64.44286089325885,5.351688306028494,2.250055289137047
10253,24,1,7e-05,8.5e-05,kap,10.971861176805096,2.932353244203644,1.2759913541010248
8203,29,1,7e-05,8.5e-05,kap,4.064940762821205,2.3468946436547062,0.7380181348369513
2539,35,1,7e-05,8.5e-05,kap,0.0,0.0,0.4200103206389154
8789,42,1,7e-05,8.5e-05,kap,0.0,0.0,0.24057591151453306
731,17,2,7e-05,8.5e-05,kap,335.782084634027,9.574254449361376,3.6630900107151123
4303,20,2,7e-05,8.5e-05,kap,110.88391947499089,7.0553748420969775,2.2275547362456765
2139,24,2,7e-05,8.5e-05,kap,14.400567794556684,3.3942463801558795,1.2499507142214124
11813,29,2,7e-05,8.5e-05,kap,0.0,0.0,0.7306379534885818
14019,35,2,7e-05,8.5e-05,kap,0.0,0.0,0.4158102174325262
13593,42,2,7e-05,8.5e-05,kap,0.0,0.0,0.23814585180226505
11711,17,4,7e-05,8.5e-05,kap,2021.5452034089358,23.73039107514948,3.5898282105008104
15897,20,4,7e-05,8.5e-05,kap,1022.1971038241064,21.42166043568674,2.2275547362456765
2047,24,4,7e-05,8.5e-05,kap,331.0210517042098,15.94472300834677,1.3020319939806375
6497,29,4,7e-05,8.5e-05,kap,109.49335388070587,12.241729118084937,0.7306379534885818
6893,35,4,7e-05,8.5e-05,kap,52.37966525806754,11.16738215548708,0.4200103206389154
453,42,4,7e-05,8.5e-05,kap,8.23025043336639,5.819665892296896,0.24300597122680104
3891,49,4,7e-05,8.5e-05,kap,6.601805160454324,6.601805160454324,0.151473722064706
5077,17,6,7e-05,8.5e-05,kap,4750.088026530137,36.1917377591391,3.6264591106079616
6947,20,6,7e-05,8.5e-05,kap,4298.116604818662,43.70614495321312,2.250055289137047
309,24,6,7e-05,8.5e-05,kap,3403.0867563438987,51.90865969137217,1.2629710341612186
15671,29,6,7e-05,8.5e-05,kap,2620.531811765405,59.58832822489904,0.7380181348369513
3381,35,6,7e-05,8.5e-05,kap,2130.1401587057408,73.45310892088767,0.3948097014005805
11075,42,6,7e-05,8.5e-05,kap,2178.1066803454505,95.15103212291629,0.24057591151453306
9905,49,6,7e-05,8.5e-05,kap,1934.592984219533,112.44593317293983,0.15300375966131918
6501,17,8,7e-05,8.5e-05,kap,3603.799422905675,32.01259600854709,3.5165664102865075
8413,20,8,7e-05,8.5e-05,kap,3041.1951101350733,37.13748667423785,2.205054183354306
14389,24,8,7e-05,8.5e-05,kap,2112.08327653498,40.684750130022785,1.2759913541010248
7517,29,8,7e-05,8.5e-05,kap,1296.9096719477186,42.34560186142008,0.7232577721402124
3475,35,8,7e-05,8.5e-05,kap,820.0856681818643,44.410128800204134,0.4158102174325262
727,42,8,7e-05,8.5e-05,kap,861.2066175120509,60.4448548926037,0.23571579208999704
1809,49,8,7e-05,8.5e-05,kap,614.3639882318793,63.36680703986477,0.15300375966131918
12405,24,12,7e-05,8.5e-05,kap,677.2630671864235,22.92188193514559,1.2890116740408313
14201,29,12,7e-05,8.5e-05,kap,394.17607397054115,23.22704790717165,0.7306379534885818
7589,35,12,7e-05,8.5e-05,kap,314.2779915484049,27.35438804360548,0.4200103206389154
2799,42,12,7e-05,8.5e-05,kap,382.41567670187277,39.86959037686537,0.24057591151453306
5339,49,12,7e-05,8.5e-05,kap,607.8282011230298,63.028848325947145,0.15300375966131918
4155,24,16,7e-05,8.5e-05,kap,0.0,0.0,1.2629710341612186
5019,29,16,7e-05,8.5e-05,kap,0.0,0.0,0.7306379534885818
1123,35,16,7e-05,8.5e-05,kap,0.0,0.0,0.4158102174325262
2829,42,16,7e-05,8.5e-05,kap,0.0,0.0,0.24057591151453306
4395,49,16,7e-05,8.5e-05,kap,26.407220641817297,13.203610320908648,0.151473722064706
1137,49,24,7e-05,8.5e-05,kap,0.0,0.0,0.1468836092748664
3806,42,1,7e-05,9e-05,inert,0.0,0.0,0.29808602595438816
15486,42,2,7e-05,9e-05,inert,0.0,0.0,0.3175264189514134
602,42,4,7e-05,9e-05,inert,0.0,0.0,0.3240065499504219
15800,49,4,7e-05,9e-05,inert,0.0,0.0,0.20196408280242964
14192,42,6,7e-05,9e-05,inert,0.0,0.0,0.32076648445091765
14154,49,6,7e-05,9e-05,inert,0.0,0.0,0.20400412404285825
4762,42,8,7e-05,9e-05,inert,0.0,0.0,0.31428635345190925
13066,49,8,7e-05,9e-05,inert,0.0,0.0,0.20400412404285825
3024,49,12,7e-05,9e-05,inert,0.0,0.0,0.20400412404285825
1028,42,16,7e-05,9e-05,inert,0.0,0.0,0.31428635345190925
10926,49,16,7e-05,9e-05,inert,0.0,0.0,0.20196408280242964
2118,49,24,7e-05,9e-05,inert,0.0,0.0,0.04896098977028597
3807,42,1,7e-05,9e-05,kap,0.0,0.0,0.29808602595438816
15487,42,2,7e-05,9e-05,kap,0.0,0.0,0.3175264189514134
603,42,4,7e-05,9e-05,kap,9.259072078817686,5.345727757151541,0.3240065499504219
15801,49,4,7e-05,9e-05,kap,4.951375443218015,4.951375443218015,0.20196408280242964
14193,42,6,7e-05,9e-05,kap,2169.8027497835396,82.24616097815131,0.32076648445091765
14155,49,6,7e-05,9e-05,kap,1936.235367070402,97.42257421313904,0.20400412404285825
4763,42,8,7e-05,9e-05,kap,846.3619151084216,51.89377855948081,0.31428635345190925
13067,49,8,7e-05,9e-05,kap,602.9289877206575,54.36427600884901,0.20400412404285825
3025,49,12,7e-05,9e-05,kap,607.8308494094431,54.584821644687096,0.20400412404285825
1029,42,16,7e-05,9e-05,kap,0.0,0.0,0.31428635345190925
10927,49,16,7e-05,9e-05,kap,44.56237898896214,14.854126329654045,0.20196408280242964
2119,49,24,7e-05,9e-05,kap,0.0,0.0,0.04896098977028597
5054,49,8,7e-05,9.5e-05,inert,0.0,0.0,0.015300269305463812
2740,49,12,7e-05,9.5e-05,inert,0.0,0.0,0.25245444354015323
13536,42,16,7e-05,9.5e-05,inert,0.0,0.0,0.024300427720442528
8264,49,16,7e-05,9.5e-05,inert,0.0,0.0,0.2473543537716653
5055,49,8,7e-05,9.5e-05,kap,718.9415937974268,216.7690466187425,0.015300269305463812
2741,49,12,7e-05,9.5e-05,kap,542.672167218993,46.363612169329755,0.25245444354015323
13537,42,16,7e-05,9.5e-05,kap,0.0,0.0,0.024300427720442528
8265,49,16,7e-05,9.5e-05,kap,40.427830953932094,12.784402667468314,0.2473543537716653
7456,49,8,7e-05,0.0001,inert,0.0,0.0,0.018360291168356132
6420,49,12,7e-05,0.0001,inert,0.0,0.0,0.30294480427787635
4328,42,16,7e-05,0.0001,inert,0.0,0.0,0.029160462443859742
15770,49,16,7e-05,0.0001,inert,0.0,0.0,0.2968247072217576
7457,49,8,7e-05,0.0001,kap,762.5151405076257,203.79074342909485,0.018360291168356132
6421,49,12,7e-05,0.0001,kap,508.343427005083,40.963480709205584,0.30294480427787635
4329,42,16,7e-05,0.0001,kap,0.0,0.0,0.029160462443859742
15771,49,16,7e-05,0.0001,kap,40.42790141130268,11.670529881293627,0.2968247072217576
10038,17,1,7.5e-05,8e-05,inert,35.214690830216405,5.370190006312685,1.2210812869923968
12264,20,1,7.5e-05,8e-05,inert,7.999467442547762,3.2657689080414554,0.7500499305850103
8162,24,1,7.5e-05,8e-05,inert,0.0,0.0,0.4296886042335407
14736,29,1,7.5e-05,8e-05,inert,0.0,0.0,0.24601637723188335
8616,35,1,7.5e-05,8e-05,inert,0.0,0.0,0.1400093203758686
7622,42,1,7.5e-05,8e-05,inert,0.0,0.0,0.08019533857814931
2396,17,2,7.5e-05,8e-05,inert,38.4904760237249,5.614412957950548,1.2210812869923968
2634,20,2,7.5e-05,8e-05,inert,12.120405215981462,4.04013507199382,0.7425494312791603
3664,24,2,7.5e-05,8e-05,inert,0.0,0.0,0.4166677374385849
110,29,2,7.5e-05,8e-05,inert,0.0,0.0,0.24601637723188335
10358,35,2,7.5e-05,8e-05,inert,0.0,0.0,0.1400093203758686
9500,42,2,7.5e-05,8e-05,inert,0.0,0.0,0.07938528465311749
15212,17,4,7.5e-05,8e-05,inert,47.151453542925424,6.245362590025391,1.208870474122473
8106,20,4,7.5e-05,8e-05,inert,5.332978295031842,2.666489147515921,0.7500499305850103
10212,24,4,7.5e-05,8e-05,inert,0.0,0.0,0.4340288931651927
9466,29,4,7.5e-05,8e-05,inert,0.0,0.0,0.24601637723188335
9750,35,4,7.5e-05,8e-05,inert,0.0,0.0,0.1400093203758686
3752,42,4,7.5e-05,8e-05,inert,0.0,0.0,0.08100539250318113
14166,49,4,7.5e-05,8e-05,inert,0.0,0.0,0.050493361326982886
8436,17,6,7.5e-05,8e-05,inert,76.93131893845735,7.977406155108015,1.208870474122473
124,20,6,7.5e-05,8e-05,inert,15.998934885095524,4.618494681328598,0.7500499305850103
940,24,6,7.5e-05,8e-05,inert,2.3752516279121823,2.3752516279121823,0.4210080263702369
3382,29,6,7.5e-05,8e-05,inert,0.0,0.0,0.24601637723188335
48,35,6,7.5e-05,8e-05,inert,0.0,0.0,0.1316087611533165
13396,42,6,7.5e-05,8e-05,inert,0.0,0.0,0.08019533857814931
6972,49,6,7.5e-05,8e-05,inert,0.0,0.0,0.05100339527978071
5616,17,8,7.5e-05,8e-05,inert,37.53503867561826,5.658619989932012,1.172238035512701
6124,20,8,7.5e-05,8e-05,inert,3.9997337212738815,2.309247340664299,0.7500499305850103
13834,24,8,7.5e-05,8e-05,inert,0.0,0.0,0.4296886042335407
7256,29,8,7.5e-05,8e-05,inert,0.0,0.0,0.2435562134595645
11060,35,8,7.5e-05,8e-05,inert,0.0,0.0,0.1400093203758686
5662,42,8,7.5e-05,8e-05,inert,0.0,0.0,0.07857523072808567
7824,49,8,7.5e-05,8e-05,inert,0.0,0.0,0.05100339527978071
14888,24,12,7.5e-05,8e-05,inert,0.0,0.0,0.4340288931651927
7166,29,12,7.5e-05,8e-05,inert,0.0,0.0,0.2435562134595645
8386,35,12,7.5e-05,8e-05,inert,0.0,0.0,0.1400093203758686
4610,42,12,7.5e-05,8e-05,inert,0.0,0.0,0.08019533857814931
1266,49,12,7.5e-05,8e-05,inert,0.0,0.0,0.05100339527978071
15198,24,16,7.5e-05,8e-05,inert,0.0,0.0,0.4253483153018888
8960,29,16,7.5e-05,8e-05,inert,0.0,0.0,0.24601637723188335
10186,35,16,7.5e-05,8e-05,inert,0.0,0.0,0.1400093203758686
12144,42,16,7.5e-05,8e-05,inert,0.0,0.0,0.08019533857814931
4566,49,16,7.5e-05,8e-05,inert,0.0,0.0,0.05100339527978071
10854,49,24,7.5e-05,8e-05,inert,0.0,0.0,0.04998332737418509
10039,17,1,7.5e-05,8e-05,kap,180.16818564296787,12.146936598074074,1.2210812869923968
12265,20,1,7.5e-05,8e-05,kap,53.329782950318396,8.432179062271024,0.7500499305850103
8163,24,1,7.5e-05,8e-05,kap,13.963600479241311,5.700616024370644,0.4296886042335407
14737,29,1,7.5e-05,8e-05,kap,4.064770041945002,4.064770041945002,0.24601637723188335
8617,35,1,7.5e-05,8e-05,kap,0.0,0.0,0.1400093203758686
7623,42,1,7.5e-05,8e-05,kap,0.0,0.0,0.08019533857814931
2397,17,2,7.5e-05,8e-05,kap,346.4142842135244,16.843238873851647,1.2210812869923968
2635,20,2,7.5e-05,8e-05,kap,121.20405215981464,12.776028882228827,0.7425494312791603
3665,24,2,7.5e-05,8e-05,kap,11.999969161848007,5.366549354758663,0.4166677374385849
111,29,2,7.5e-05,8e-05,kap,0.0,0.0,0.24601637723188335
10359,35,2,7.5e-05,8e-05,kap,0.0,0.0,0.1400093203758686
9501,42,2,7.5e-05,8e-05,kap,0.0,0.0,0.07938528465311749
15213,17,4,7.5e-05,8e-05,kap,2010.1409141983981,40.777760091500724,1.208870474122473
8107,20,4,7.5e-05,8e-05,kap,1002.5999194659868,36.561057182173975,0.7500499305850103
10213,24,4,7.5e-05,8e-05,kap,294.9112421215762,26.066717394039305,0.4340288931651927
9467,29,4,7.5e-05,8e-05,kap,105.68402109057,20.726341762144926,0.24601637723188335
9751,35,4,7.5e-05,8e-05,kap,57.13905316105546,20.201705980380474,0.1400093203758686
3753,42,4,7.5e-05,8e-05,kap,0.0,0.0,0.08100539250318113
14167,49,4,7.5e-05,8e-05,kap,0.0,0.0,0.050493361326982886
8437,17,6,7.5e-05,8e-05,kap,4755.6790599697915,62.72149247760333,1.208870474122473
125,20,6,7.5e-05,8e-05,kap,4305.046728664456,75.76067707436587,0.7500499305850103
941,24,6,7.5e-05,8e-05,kap,3524.873415821678,91.50115474197479,0.4210080263702369
3383,29,6,7.5e-05,8e-05,kap,2674.6186875998105,104.26749212953176,0.24601637723188335
49,35,6,7.5e-05,8e-05,kap,2256.688668727852,130.94635789130967,0.1316087611533165
13397,42,6,7.5e-05,8e-05,kap,1932.780667157539,155.24467903900018,0.08019533857814931
6973,49,6,7.5e-05,8e-05,kap,1725.3753307455954,183.9256282486296,0.05100339527978071
5617,17,8,7.5e-05,8e-05,kap,3639.192613413352,55.717884245809444,1.172238035512701
6125,20,8,7.5e-05,8e-05,kap,3199.786977019108,65.3153781608291,0.7500499305850103
13835,24,8,7.5e-05,8e-05,kap,2155.0490072962434,70.81930451398868,0.4296886042335407
7257,29,8,7.5e-05,8e-05,kap,1322.076720713425,73.67645518066612,0.2435562134595645
11061,35,8,7.5e-05,8e-05,kap,849.9434157706987,77.9141851796024,0.1400093203758686
5663,42,8,7.5e-05,8e-05,kap,814.5060397146765,101.81325496433456,0.07857523072808567
7825,49,8,7.5e-05,8e-05,kap,705.8353625777437,117.63922709629064,0.05100339527978071
14889,24,12,7.5e-05,8e-05,kap,645.1183421409493,38.5531949466618,0.4340288931651927
7167,29,12,7.5e-05,8e-05,kap,410.5828325196973,41.05828325196972,0.2435562134595645
8387,35,12,7.5e-05,8e-05,kap,349.9767006114645,49.996671515923516,0.1400093203758686
4611,42,12,7.5e-05,8e-05,kap,336.67792266615163,64.79369642716888,0.08019533857814931
1267,49,12,7.5e-05,8e-05,kap,666.6222868789803,114.32477902420874,0.05100339527978071
15199,24,16,7.5e-05,8e-05,kap,0.0,0.0,0.4253483153018888
8961,29,16,7.5e-05,8e-05,kap,0.0,0.0,0.24601637723188335
10187,35,16,7.5e-05,8e-05,kap,0.0,0.0,0.1400093203758686
12145,42,16,7.5e-05,8e-05,kap,0.0,0.0,0.08019533857814931
4567,49,16,7.5e-05,8e-05,kap,58.81961354814532,33.95951971565146,0.05100339527978071
10855,49,24,7.5e-05,8e-05,kap,0.0,0.0,0.04998332737418509
6446,17,1,7.5e-05,8.5e-05,inert,37.225937827930544,3.9239583857360567,2.41766911060796
4470,20,1,7.5e-05,8.5e-05,inert,6.6664209462258,2.1081074031528395,1.500055289137046
3034,24,1,7.5e-05,8.5e-05,inert,0.0,0.0,0.8506713541010246
12544,29,1,7.5e-05,8.5e-05,inert,0.0,0.0,0.4920181348369511
6746,35,1,7.5e-05,8.5e-05,inert,0.0,0.0,0.2800103206389153
3492,42,1,7.5e-05,8.5e-05,inert,0.0,0.0,0.16038591151453294
718,17,2,7.5e-05,8.5e-05,inert,38.90110503018743,3.9911691633163184,2.442090010715111
4528,20,2,7.5e-05,8.5e-05,inert,14.814268769390655,3.1584127139186364,1.4850547362456756
2316,24,2,7.5e-05,8.5e-05,inert,0.0,0.0,0.8333107142214119
5598,29,2,7.5e-05,8.5e-05,inert,0.0,0.0,0.4870979534885816
11474,35,2,7.5e-05,8.5e-05,inert,0.0,0.0,0.2772102174325261
7264,42,2,7.5e-05,8.5e-05,inert,0.0,0.0,0.15876585180226496
10022,17,4,7.5e-05,8.5e-05,inert,49.723216955878655,4.5581198250861625,2.393248210500809
5096,20,4,7.5e-05,8.5e-05,inert,7.407134384695332,2.2333350477976754,1.4850547362456756
2720,24,4,7.5e-05,8.5e-05,inert,0.0,0.0,0.8680319939806374
12782,29,4,7.5e-05,8.5e-05,inert,0.0,0.0,0.4870979534885816
5410,35,4,7.5e-05,8.5e-05,inert,0.0,0.0,0.2800103206389153
3884,42,4,7.5e-05,8.5e-05,inert,0.0,0.0,0.16200597122680094
15372,49,4,7.5e-05,8.5e-05,inert,0.0,0.0,0.10098372206470596
3262,17,6,7.5e-05,8.5e-05,inert,74.03825412443969,5.533878933869194,2.41766911060796
9552,20,6,7.5e-05,8.5e-05,inert,12.666199797829012,2.905825521970105,1.500055289137046
12008,24,6,7.5e-05,8.5e-05,inert,1.1876611025866664,1.1876611025866664,0.8419910341612182
1714,29,6,7.5e-05,8.5e-05,inert,0.0,0.0,0.4920181348369511
10246,35,6,7.5e-05,8.5e-05,inert,0.0,0.0,0.2632097014005804
13892,42,6,7.5e-05,8.5e-05,inert,0.0,0.0,0.16038591151453294
6406,49,6,7.5e-05,8.5e-05,inert,0.0,0.0,0.10200375966131914
13958,17,8,7.5e-05,8.5e-05,inert,41.37507881500197,4.201002760691348,2.3444064102865068
4216,20,8,7.5e-05,8.5e-05,inert,10.88395256526661,2.7209881413166523,1.4700541833543053
14486,24,8,7.5e-05,8.5e-05,inert,1.1755421117439453,1.1755421117439453,0.8506713541010246
3486,29,8,7.5e-05,8.5e-05,inert,0.0,0.0,0.4821777721402121
6924,35,8,7.5e-05,8.5e-05,inert,0.0,0.0,0.2772102174325261
3536,42,8,7.5e-05,8.5e-05,inert,0.0,0.0,0.15714579208999696
3800,49,8,7.5e-05,8.5e-05,inert,0.0,0.0,0.10200375966131914
12208,24,12,7.5e-05,8.5e-05,inert,1.1636679489990571,1.1636679489990571,0.8593516740408309
